100@50@1,73944e+06@100799@1,73527e+06@111727@1,67875e+06@55431,4
24937@12468@1,85484e+06@31878,1@3,36183e+06@28281,8@1,95932e+06@21226,4
27674@13837@1,86774e+06@26101,6@3,5636e+06@28610@2,0537e+06@22395,4
30711@15355@1,78293e+06@37295,1@3,80425e+06@27016,5@2,07331e+06@23758,1
34081@17040@1,90099e+06@26989@4,05046e+06@33448,3@2,38933e+06@27019,6
37821@18910@1,91182e+06@27730,1@4,35936e+06@38554,2@2,24504e+06@31943
41972@20986@2,00379e+06@28404,4@4,67628e+06@32562,4@2,22627e+06@23498,6
46578@23289@2,01378e+06@31114,5@5,04933e+06@29748,9@2,40689e+06@27594,3
51690@25845@2,05103e+06@21945@5,45876e+06@31790,7@2,42855e+06@35128,4
57363@28681@2,02688e+06@32277,7@5,92106e+06@31489,5@2,59659e+06@24473,5
63658@31829@2,08445e+06@23512,7@6,46077e+06@29446,6@2,73888e+06@38682
70644@35322@2,27028e+06@41115,9@7,04018e+06@29074,2@2,72709e+06@30785,8
78397@39198@2,26105e+06@28055,8@7,73432e+06@38187,1@3,39284e+06@29725,8
87001@43500@2,28692e+06@30855@8,50742e+06@33582,1@3,03801e+06@29690,6
96549@48274@2,24094e+06@26856,7@9,41158e+06@43826,8@3,20439e+06@23254,3
107145@53572@2,39815e+06@25223,4@1,03906e+07@40790,6@3,53706e+06@30596,4
118903@59451@2,22437e+06@24824,9@1,14977e+07@38337,6@3,31973e+06@32277,9
131953@65976@2,61382e+06@30192,6@1,28074e+07@25609,2@3,66213e+06@30789,3
146434@73217@2,7239e+06@32703,9@1,42686e+07@31619,3@3,57182e+06@29754,2
162504@81252@3,0239e+06@31506,3@1,59296e+07@50249,8@4,14066e+06@28360,4
180338@90169@2,86936e+06@33331@1,78226e+07@148617@4,1487e+06@41640,3
200130@100065@3,00113e+06@25418@1,99035e+07@67075,1@5,33004e+06@36758,1
222093@111046@3,05917e+06@21009,2@2,22367e+07@35142,8@6,52205e+06@33551,8
246467@123233@3,67182e+06@31043,4@2,48998e+07@56907,4@5,92374e+06@55526
273516@136758@3,67087e+06@35334,7@2,78534e+07@47500,3@6,28731e+06@53979,7
303533@151766@3,90721e+06@29212,9@3,12341e+07@41489,5@7,18475e+06@38275,7
336844@168422@3,97817e+06@27361,2@3,50015e+07@73644,1@8,64398e+06@41076,4
373811@186905@4,05194e+06@33553,3@3,92169e+07@75523,1@8,51718e+06@29661
414835@207417@4,59507e+06@30965,6@4,40101e+07@182842@6,72987e+06@60322
460362@230181@4,21841e+06@31400,9@4,92837e+07@58444@9,35197e+06@44628
510884@255442@4,58482e+06@23694,6@5,52498e+07@102057@8,33977e+06@32959,4
566952@283476@5,77767e+06@32427,5@6,19252e+07@75102,5@1,11948e+07@42234
629172@314586@7,18446e+06@92422,7@6,97197e+07@321397@1,21616e+07@127970
698221@349110@7,19965e+06@38731,3@7,81668e+07@265542@1,46065e+07@201123
774848@387424@8,4192e+06@28559,7@8,72566e+07@266024@1,33901e+07@55891,4
859884@429942@8,52004e+06@34094,4@9,76253e+07@227404@1,27864e+07@32979,4
954253@477126@8,45405e+06@25143,7@1,09735e+08@454599@1,53093e+07@55434,5
1058978@529489@9,03705e+06@40335,4@1,22978e+08@410922@2,28566e+07@116232
1175196@587598@1,06637e+07@47557,7@1,37897e+08@478409@1,93591e+07@89585,2
1304168@652084@9,47837e+06@48526@1,54666e+08@364711@2,0691e+07@57931,3
1447295@723647@1,20617e+07@49368,6@1,75252e+08@881367@2,19979e+07@37483,1
1606130@803065@1,39923e+07@103248@1,98261e+08@1,22536e+06@2,94682e+07@73924,6
1782395@891197@1,19655e+07@88447,8@2,22976e+08@1,44479e+06@3,66746e+07@179538
1978005@989002@1,65776e+07@134154@2,53863e+08@2,65282e+06@2,88487e+07@60416
2195083@1097541@1,47297e+07@64918,2@2,91463e+08@2,40328e+06@4,03442e+07@215670
2435984@1217992@1,88374e+07@39969,2@3,42467e+08@6,04781e+06@5,65092e+07@102001
2703322@1351661@2,05884e+07@145913@3,96121e+08@5,81315e+06@6,61125e+07@311253
3000000@1500000@1,88597e+07@235825@4,56119e+08@3,4114e+06@4,9508e+07@127103
